bookID,title,authors,average_rating,isbn13,language_code,num_pages,publication_date,publisher
14978,Labyrinth of Evil (Star Wars: The Dark Lord Trilogy  #1),James Luceno,3.84,9780345475732,eng,370,2005,Del Rey Books
420,The Year of Magical Thinking,Joan Didion,3.89,9781400043149,en-US,227,2005,Knopf Publishing Group
34501,A Hat Full of Sky (Discworld  #32; Tiffany Aching  #2),Terry Pratchett,4.3,9780552552646,eng,352,2005,Corgi Childrens
24828,The Rosetta Codex,Richard Paul Russo,3.21,9780441013302,en-US,384,2005,Ace Trade
29905,Essential Dialogues of Plato,Plato/Benjamin Jowett/Pedro De Blas,4.05,9781593082697,eng,624,2005,Barnes  Noble Classics
10431,Cuba 15,Nancy Osa,3.45,9780385732338,eng,304,2005,Ember
30240,A Caress of Twilight (Merry Gentry  #2),Laurell K. Hamilton,4.06,9780345478160,en-US,348,2005,Ballantine Books
29253,Here We All Are,Ram Dass/Richard Alpert,4.21,9781401910440,en-GB,0,2005,Hay House
10429,Cuba: A New History,Richard Gott,4.06,9780300111149,en-GB,384,2005,Yale University Press
10427,The Rough Guide to Cuba 3,Fiona McAuslan/Matthew  Norman,3.82,9781843534099,eng,640,2005,Rough Guides
28867,The Princes of Ireland (The Dublin Saga  #1),Edward Rutherfurd,3.86,9780345472359,eng,778,2005,Ballantine Books
8538,Break In (Kit Fielding  #1),Dick Francis,4.05,9780425199930,eng,320,2005,G.P. Putnam's Sons
30241,Bloody Bones (Anita Blake  Vampire Hunter #5),Laurell K. Hamilton,4.11,9780425205679,eng,336,2005,Berkley Hardcover
28866,Dark Prince (Dark  #1),Christine Feehan,4.0,9780843955286,eng,447,2005,Leisure Books
30243,Seduced by Moonlight (Merry Gentry  #3),Laurell K. Hamilton,4.06,9780553816327,eng,409,2005,Bantam
9352,Sharing Good Times,Jimmy Carter,3.47,9780743270687,eng,192,2005,Simon  Schuster
7520,Path of the Assassin (Scot Harvath  #2),Brad Thor,4.17,9781416516316,eng,367,2005,Pocket Books
11208,How the García Girls Lost Their Accents,Julia Alvarez,3.63,9780452287075,eng,304,2005,Plume
2423,Double Tap (Paul Madriani  #8),Steve Martini,3.92,9780515139730,en-US,401,2005,Jove Books
25454,The Glass Castle,Jeannette Walls/Julia Gibson,4.27,9781419341045,eng,10,2005,Recorded Books
44231,The Silver Pigs,Lindsey Davis/Mary Cutler/Anton Lesser/Fritha Goodey,3.94,9780563525691,eng,2,2005,BBC Audiobooks
9361,Atlas Shrugged,Ayn Rand,3.69,9780525948926,eng,1176,2005,Dutton
44217,D.B.,Elwood Reid,3.23,9780385497398,eng,356,2005,Anchor Books
42447,Strawberry Girl,Lois Lenski,3.87,9780064405850,eng,208,2005,HarperCollins
8529,Reflex,Dick Francis,4.07,9780425206959,eng,304,2005,G.P. Putnam's Sons
42438,Harm's Way,Elizabeth Stewart,3.36,9781419950582,eng,261,2005,Ellora's Cave
27308,The Spiral Staircase: My Climb Out of Darkness,Karen Armstrong,3.99,9780385721271,eng,306,2005,Anchor
26292,The Chairman (Christian Gillette  #1),Stephen W. Frey,3.98,9780345457615,eng,415,2005,Fawcett Books
29257,A Spiritual Journey,Ram Dass/Richard Alpert,4.16,9781593976729,en-US,0,2005,Macmillan Audio
8523,Forfeit,Dick Francis,3.94,9780425201916,eng,256,2005,G.P. Putnam's Sons
9409,The Sari Shop,Rupa Bajwa,3.44,9780393326901,eng,224,2005,W. W. Norton  Company
43409,How to Be Lost,Amanda Eyre Ward,3.54,9780345483171,en-US,290,2005,Ballantine Books
30262,The Good  the Bad  and the Undead (The Hollows  #2),Kim Harrison,4.26,9780060572976,eng,453,2005,HarperTorch
42417,Right Stuff  Wrong Sex: America's First Women in Space Program,Margaret A. Weitekamp,3.82,9780801883941,eng,256,2005,Johns Hopkins University Press
7037,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency  #6),Alexander McCall Smith/Lisette Lecat,4.08,9781419311741,eng,10,2005,Recorded Books  Inc.
8552,Bolt (Kit Fielding  #2),Dick Francis,4.04,9780425202883,eng,288,2005,G.P. Putnam's Sons
7591,A Portrait of the Artist as a Young Man,James Joyce/Jim Norton,3.61,9789626343661,eng,368,2005,Naxos Audiobooks
29252,Paths to God: Living the Bhagavad Gita,Ram Dass/Richard Alpert,4.34,9781400054039,en-US,352,2005,Harmony
42652,Red Road From Stalingrad: Recollections of a Soviet Infantryman,Mansur Abdulin/Artem Drabkin,4.1,9781844151455,en-US,195,2005,Pen & Sword Military
25639,McGraw-Hill's SAT I (McGraw-Hill's SAT I),Christopher   Black/Mark Anestis,3.67,9780071462358,eng,890,2005,McGraw-Hill Companies
9304,Essays and Stories by Marian Keyes: Bags  Trips  Make-up Tips  Charity  Glory  and the Darker Side of the Story,Marian Keyes,3.82,9780060787035,eng,368,2005,William Morrow Paperbacks
8661,Las aventuras de Sherlock Holmes,Arthur Conan Doyle/Javier Gomez Rea,4.33,9788497643658,eng,192,2005,Edimat Libros
3004,The Secret Garden,Martha Hailey DuBose/Frances Hodgson Burnett/Lucy Corvino/Arthur Pober,4.33,9781402713194,eng,160,2005,Sterling
27769,L'Étranger,Albert Camus,3.98,9782070306022,fre,207,2005,Editions Gallimard
27776,La caída,Albert Camus/Manuel de Lope,4.04,9788420637013,spa,128,2005,Alianza Editorial
10500,Baby Names for Dummies,Margaret  Rose/Heather Rose Jones,3.32,9780764543401,eng,364,2005,For Dummies
3345,1968: The Year That Rocked the World,Mark Kurlansky,3.78,9780345455826,eng,480,2005,Random House Trade Paperbacks
8630,The Ionian Mission (Aubrey/Maturin  #8),Patrick O'Brian/Simon Vance,4.32,9780786177837,eng,10,2005,Blackstone Audiobooks
29248,Kevin Trudeau's Mega Memory: How to Release Your Superpower Memory in 30 Minutes Or Less a Day,Kevin Trudeau,3.54,9780688153878,eng,368,2005,William Morrow Paperbacks
8601,Talk to the Hand: The Utter Bloody Rudeness of Everyday Life,Lynne Truss,3.33,9781861979339,eng,214,2005,Profile Books
6856,Manhunt,Janet Evanovich,3.7,9780060598822,eng,219,2005,HarperTorch
11095,The Working Poor: Invisible in America,David K. Shipler,4.03,9780375708213,eng,352,2005,Vintage
2494,The Time Machine,H.G. Wells/Patrick Parrinder/Steven McLean/Marina Warner,3.89,9780141439976,eng,104,2005,Penguin Books Ltd
26211,Monkey Business,Sarah Mlynowski,3.67,9780778300854,eng,400,2005,Mira books
8574,Whip Hand (Sid Halley  #2),Dick Francis,4.1,9780425203545,eng,304,2005,G.P. Putnam's Sons
332,The Wedding Clause,Debbie Raleigh,3.6,9780821778258,eng,256,2005,Zebra
9330,The House of the Spirits,Isabel Allende/Madga Bogin/Christopher Hitchens,4.23,9781400043187,eng,488,2005,Everyman's Library
29907,Republic,Plato/Benjamin Jowett/Elizabeth Watson Scharffenberger,3.94,9781593080976,eng,496,2005,Barnes  Noble Classics
11136,The Chronicles of Narnia (The Chronicles of Narnia  #1-7),C.S. Lewis/Pauline Baynes,4.26,9780060765453,eng,766,2005,HarperEntertainment
42606,As You Like It,William Shakespeare/Arkangel Cast/Victoria Hamilton/Niamh Cusack/Stephen Mangan,3.83,9781932219043,en-US,2,2005,The Audio Partners
8568,Odds Against (Sid Halley  #1),Dick Francis,4.06,9780425198001,eng,288,2005,G.P. Putnam's Sons
7338,Tolkien on Film: Essays on Peter Jackson's The Lord of the Rings,Janet Brennan Croft/Mark P. Shea/Amy H. Sturgis,3.79,9781887726092,eng,323,2005,Mythopoeic Press
8557,Come to Grief (Sid Halley  #3),Dick Francis,4.01,9780425207185,eng,384,2005,G.P. Putnam's Sons
25534,Faulkner: A Biography,Joseph Blotner,4.13,9781578067329,eng,778,2005,University Press of Mississippi
43370,Thomas Jefferson: Author of America,Christopher Hitchens,3.91,9780060598969,eng,188,2005,Atlas Books/HarperCollins Publishers
44254,La telaraña de Carlota,E.B. White/Guillermo Solana/Garth Williams,4.17,9780060757403,spa,224,2005,HarperCollins Espanol
333,The Zebra Wall,Kevin Henkes,3.44,9780060733032,eng,147,2005,Greenwillow Books
44987,Kim,Rudyard Kipling,3.72,9780486445083,eng,240,2005,Dover Publications
30263,Every Which Way But Dead (The Hollows  #3),Kim Harrison,4.29,9780060572990,eng,501,2005,HarperTorch
25403,The Orange Girl,Jostein Gaarder/James Anderson,3.92,9780753819920,eng,151,2005,Phoenix
7053,In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency #6),Alexander McCall Smith,4.08,9780375422713,eng,233,2005,Pantheon
11371,It Can't Happen Here,Sinclair Lewis/Michael R.  Meyer,3.77,9780451216588,eng,400,2005,NAL Trade
25348,Get Out of Your Mind and Into Your Life: The New Acceptance and Commitment Therapy,Steven C. Hayes/Spencer  Smith,4.05,9781572244252,eng,224,2005,New Harbinger Publications
7552,The Acme Novelty Library,Chris Ware,4.31,9780375422959,en-US,108,2005,Pantheon Books
28805,Ballad of the Whiskey Robber: A True Story of Bank Heists  Ice Hockey  Transylvanian Pelt Smuggling  Moonlighting Detectives  and Broken Hearts,Julian Rubinstein,4.02,9780316010733,eng,352,2005,Back Bay Books
7559,Candide: or  Optimism,Voltaire/Chris Ware/Theo Cuffe/Michael  Wood,3.77,9780143039426,eng,155,2005,Penguin Group
28749,The Brief and Frightening Reign of Phil,George Saunders,3.7,9781594481529,eng,130,2005,Riverhead Books
30273,The Lunatic Cafe (Anita Blake  Vampire Hunter #4),Laurell K. Hamilton,4.12,9780425201374,eng,352,2005,Berkley Hardcover
25299,Investing in Real Estate,Andrew James McLean/Gary W. Eldred,3.82,9780471741206,eng,314,2005,John Wiley & Sons
29324,The Catswold Portal,Shirley Rousseau Murphy,4.06,9780060765408,eng,432,2005,Harper Voyager
29823,From Nomads to Pilgrims: Stories from Practicing Congregations,Diana Butler Bass,4.0,9781566993234,eng,179,2005,Rowman & Littlefield Publishers
9456,Preface to the Phenomenology of Spirit,Georg Wilhelm Friedrich Hegel/Yirmiyahu Yovel,4.06,9780691120522,eng,223,2005,Princeton University Press
11399,Living on the Ragged Edge: Finding Joy in a World Gone Mad: Workbook,Charles R. Swindoll,4.2,9781418503468,en-US,268,2005,Nelson Reference & Electronic Publishing
44176,Saints at the River,Ron Rash,3.81,9780312424916,eng,239,2005,Picador USA
11413,Captivating: Unveiling the Mystery of a Woman's Soul,John Eldredge/Stasi Eldredge,3.91,9780785264699,en-US,243,2005,Nelson Books
45159,D is for Dahl: A gloriumptious A-Z guide to the world of Roald Dahl,Wendy Cooling/Quentin Blake/Roald Dahl,4.08,9780670060238,en-US,160,2005,Viking Children's Books
2654,To Kill a Mockingbird,Harper Lee,4.27,9780060935467,eng,323,2005,Harper Perennial Modern Classics
6794,Cloud Atlas,David Mitchell,4.02,9780340822784,eng,529,2005,Sceptre
57,A Changeling for All Seasons (Changeling Seasons #1),Angela Knight/Sahara Kelly/Judy Mays/Marteeka Karland/Kate Douglas/Shelby Morgen/Lacey Savage/Kate Hill/Willa Okati,3.76,9781595962805,eng,304,2005,Changeling Press
132,How to Buy  Sell & Profit on eBay: Kick-Start Your Home-Based Business in Just Thirty Days,Adam Ginsberg,3.48,9780060762872,eng,336,2005,William Morrow Paperbacks
43433,McSweeney's #18,Dave Eggers,3.72,9781932416381,eng,200,2005,McSweeney's
55,Hatchet Jobs: Writings on Contemporary Fiction,Dale Peck,3.45,9781595580276,en-US,228,2005,The New Press
11434,Forgiven (Firstborn  #2),Karen Kingsbury,4.41,9780842387446,eng,358,2005,Tyndale House Publishers
45195,A Passage to India,E.M. Forster/Oliver Stallybrass/Pankaj Mishra,3.68,9780141441160,eng,376,2005,Penguin Books
43440,Forty Stories,Donald Barthelme,4.2,9780141180946,eng,246,2005,Penguin Books
2389,Moby Dick,Herman Melville/William Hootkins,3.5,9780143058090,eng,6,2005,Penguin Audio
45252,Pandora's Star,Peter F. Hamilton,4.24,9780345461629,eng,768,2005,Del Rey
43451,Flores en el ático,V.C. Andrews/Jesús Pardo,3.81,9788497597463,spa,480,2005,DeBolsillo
359,The Salmon of Doubt (Dirk Gently  #3),Douglas Adams,3.93,9780345455291,eng,298,2005,Del Rey
45279,Criptonomicón II: El código Pontifex,Neal Stephenson/Pedro Jorge Romero,4.1,9788466616928,spa,496,2005,Ediciones B
43424,The Best of McSweeney's  Vol. 2,Dave Eggers,3.81,9780241142462,en-US,384,2005,Hamish hamilton
63,The Changeling,Kate Horsley,3.55,9781590301944,eng,339,2005,Shambhala
11364,Pacific Northwest Hiking: The Complete Guide to More Than 1 000 of the Best Hikes in Washington and Oregon (Foghorn Outdoors),Scott Leonard/Megan McMorris,4.24,9781566915908,eng,912,2005,Rick Steves
25365,Out,Natsuo Kirino/Stephen Snyder,3.92,9781400078370,eng,400,2005,Vintage
25395,Una Vida Con Proposito Volumen 6,Rick Warren,4.35,9781417499731,spa,56,2005,Vida
42408,Babar's World Tour,Laurent de Brunhoff,3.82,9780810957800,en-US,48,2005,Harry N. Abrams
8506,Thomas Jefferson (Oxford Portraits),R.B. Bernstein,4.01,9780195181302,eng,253,2005,Oxford University Press  USA
3513,The Sly Spy (Olivia Sharp  Agent for Secrets #3),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.85,9780440420620,eng,74,2005,Yearling Books
11296,Haruki Murakami and the Music of Words,Jay Rubin,3.83,9780099455448,eng,462,2005,Vintage
45000,The Island at the Center of the World: The Epic Story of Dutch Manhattan and the Forgotten Colony That Shaped America,Russell Shorto,4.14,9781400078677,eng,384,2005,Vintage
3516,The Green Toenails Gang (Olivia Sharp  Agent for Secrets #4),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.77,9780440420637,eng,72,2005,Yearling Books
3519,The Pizza Monster (Olivia Sharp  Agent for Secrets #1),Marjorie Weinman Sharmat/Mitchell Sharmat/Denise Brunkus,3.54,9780440420590,eng,80,2005,Yearling
45019,Insurgency and Terrorism: From Revolution to Apocalypse,Bard E. O'Neill,3.91,9781574881721,eng,240,2005,Potomac Books
45020,Shakespeare's Landlord (Lily Bard  #1),Charlaine Harris,3.76,9780425206867,eng,216,2005,Berkley
11311,The Boggart,Susan Cooper/Omar Rayyan,3.75,9781416905271,eng,196,2005,Aladdin Paperbacks
10311,Argumentative Indian: Writings On Indian History Culture And Identity,Amartya Sen,3.8,9780713996876,eng,391,2005,Allen Lane
29845,The Historical Atlas of New York City: A Visual Celebration of Nearly 400 Years of New York City's History,Eric Homberger/Alice Hudson,4.06,9780805078428,eng,192,2005,Holt Paperbacks
10308,Folly and Glory (The Berrybender Narratives  #4),Larry McMurtry,3.87,9780743262729,en-US,358,2005,Simon  Schuster
45092,Agnes Grey,Anne Brontë/Fred Schwarzbach,3.68,9781593083236,eng,224,2005,Barnes  Noble Classics
9427,The Story of Chicago May,Nuala O'Faolain,3.24,9781573223201,en-US,307,2005,Riverhead Books
11326,Love,Toni Morrison,3.75,9781400078479,eng,224,2005,Vintage
27842,Data Structures and Algorithms in Java,Michael T. Goodrich/Roberto Tamassia,3.83,9780471738848,en-US,720,2005,Wiley
11337,The Bluest Eye,Toni Morrison,4.03,9780452287068,eng,216,2005,Plume
10289,Introduction to World Religions,Christopher Partridge,3.78,9780800637149,eng,495,2005,Augsburg Fortress Publishing
7533,We Thought You Would Be Prettier: True Tales of the Dorkiest Girl Alive,Laurie Notaro,3.92,9780812969016,eng,223,2005,Villard
25350,Out of the Silent Planet (The Space Trilogy  #1),C.S. Lewis,3.93,9780007157150,eng,224,2005,HarperCollins
123,The Power of One (The Power of One  #1),Bryce Courtenay,4.35,9780385732543,eng,291,2005,Delacorte Books for Young Readers
8362,Animal: The Definitive Visual Guide to the World's Wildlife,David Burnie/Don E. Wilson,4.51,9780756616342,eng,624,2005,DK
30271,Incubus Dreams (Anita Blake  Vampire Hunter  #12),Laurell K. Hamilton,3.79,9780515139754,eng,722,2005,Jove
11352,Sula,Toni Morrison,3.93,9780099760016,eng,189,2005,Vintage Books
45057,Stalky & Co.,Rudyard Kipling,3.89,9781406503258,eng,212,2005,Dodo Press
43419,Surviving Justice: America's Wrongfully Convicted and Exonerated,Scott Turow/Lola Vollen/Dave Eggers,4.29,9781932416237,eng,489,2005,McSweeney's
25652,The Best Recipes in the World: More Than 1 000 International Dishes to Cook at Home,Mark Bittman,3.98,9780767906722,eng,757,2005,Broadway Books
27356,Black Meets White,Justine Korman Fontes/Geoff Waring,3.5,9780763619336,en-US,24,2005,Candlewick Press
72,Artesia: Adventures in the Known World,Mark Smylie,4.13,9781932386103,eng,352,2005,Archaia
10917,My Sister's Keeper,Jodi Picoult,4.07,9780743454537,eng,423,2005,Washington Square Press
29036,The Great Influenza: The Story of the Deadliest Pandemic in History,John M. Barry,3.96,9780143036494,eng,546,2005,Penguin Books
30069,The Walking Dead  Vol. 3: Safety Behind Bars,Robert Kirkman/Charlie Adlard/Cliff Rathburn,4.3,9781582404875,eng,136,2005,Image Comics
2551,On the Road,Jack Kerouac,3.63,9780143036388,eng,320,2005,Penguin Books
42960,Caribbean,James A. Michener,3.93,9780812974928,eng,672,2005,Dial Press
2543,Las intermitencias de la muerte,José Saramago/Pilar del Río,4.0,9789587043648,spa,274,2005,Alfaguara
3413,The Thorn Birds,Colleen McCullough,4.23,9780060837556,eng,673,2005,Avon Books
26049,Spellbound (Once Upon  #1),Nora Roberts,3.8,9780515140774,eng,96,2005,Jove
43283,Unspeakable Truths and Happy Endings: Human Cruelty and the New Trauma Therapy,Rebecca Coffey,4.25,9781886968059,en-US,226,2005,Sidran Press
25812,The Ruby Ring,Diane Haeger,3.7,9781400051731,eng,371,2005,Broadway Books
27528,Nicolae (Left Behind  #3),Tim LaHaye/Jerry B. Jenkins,3.96,9780786224692,eng,530,2005,Thorndike Press
42899,Dark Lover (Black Dagger Brotherhood  #1),J.R. Ward,4.2,9780451216953,eng,393,2005,Penguin Group (USA)
10597,The Illustrated Stephen King Trivia Book,Brian James Freeman/Bev Vincent/Glenn Chadbourne,4.23,9781587671166,eng,404,2005,Cemetery Dance Publications
27539,On Intelligence,Jeff Hawkins/Sandra Blakeslee,4.12,9780805078534,eng,261,2005,St. Martin's Griffin
10887,Kissinger,Walter Isaacson,3.94,9780743286978,eng,896,2005,Simon  Schuster
27540,The Emotional Intelligence Quick Book: Everything You Need to Know to Put Your EQ to Work,Travis Bradberry/Jean Greaves/Patrick Lencioni,3.52,9780743273268,en-US,185,2005,Touchstone
27574,A Tale of Love and Darkness,Amos Oz/Nicholas de Lange,4.22,9780156032520,eng,560,2005,Harvest / Harcourt
43324,Are You Afraid of the Dark?,Sidney Sheldon,3.66,9780007165162,eng,401,2005,HarperCollins Publishers
10895,Irish Girls Are Back in Town,Cecelia Ahern/Patricia Scanlan/Gemma O'Connor/Sarah Webb/Maeve Binchy/Marian Keyes/Morag Prunty/Cathy Kelly/Colette Caddle/Marita Conlon-McKenna/Martina Devlin/Clare Dowling/Catherine Foley/Aine Greaney/Suzanne Higgins/Rosaleen Linehan/Joan O'Neill/Julie Parsons/Deirdre Purcell/Martina Reilly/Mary Ryan/Annie Sparrow/Una Brankin,3.74,9780743499262,eng,384,2005,Gallery Books
25810,Legend of the Five Rings RPG,Rich Wulf/Shawn Carman/Seth Mason/Rob Vaux/Katie Yates/Brian Yoon/Fred Wan/D.J. Trindle,3.78,9781594720352,eng,318,2005,Alderac Entertainment Group
3462,The Rescue,Nicholas Sparks,4.11,9780446696128,eng,352,2005,Grand Central Publishing
30001,Lost Stories,Dashiell Hammett/Vince Emery/Joe Gores,3.98,9780972589819,eng,342,2005,Vince Emery Productions
8859,Death of an Outsider (Hamish Macbeth  #3),M.C. Beaton,3.83,9780446614726,eng,194,2005,Warner Books
8858,Death of a Poison Pen (Hamish Macbeth  #19),M.C. Beaton,3.83,9780446614894,en-US,227,2005,Warner Books
10586,The Stephen King Collection: Stories from Night Shift,Stephen King/John  Glover,4.0,9780739317365,eng,11,2005,Random House Audio
10585,Insomnia,Stephen King/Bettina Blanch Tyroller,3.82,9788497597722,spa,890,2005,Debolsillo
7439,Naked Lunch: The Restored Text,William S. Burroughs,3.46,9780007204441,eng,289,2005,HarperCollins Publishers
3463,A Bend in the Road,Nicholas Sparks,4.03,9780446696135,eng,341,2005,Grand Central Publishing
